Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70
16-MFCC.csv,8.876426,2.0232258,7.8477235,4.751667,3.712019,4.415435,5.779891,3.8698921,4.151633,4.8205132,5.7668033,5.019947,5.266022,4.9900117,5.150101,5.1593,3.7580912,4.129798,4.4702477,5.6928854,4.5398207,3.2130635,6.4795227,5.942318,5.095707,4.95538,4.7508287,7.4785495,4.3381133,6.5504274,4.345217,4.4875093,3.643277,5.668743,5.415377,5.1947727,5.3771176,4.1149225,4.1746264,3.6220713,5.1287403,5.9604297,4.288525,5.8911953,3.5034325,5.8382287,4.125393,5.1048107,5.560319,4.992151,4.817805,4.581476,4.078625,6.247048,4.9010553,4.1052933,4.8821235,5.0547414,4.4851317,3.235761,4.408839,4.122372,4.1497645,4.717611,4.76548,4.9809866,4.2837715,4.239707,4.376145,4.6620107
17-MFCC.csv,8.845699,2.0983934,7.863175,4.732928,3.7326937,4.4281163,5.7953777,3.8566558,4.133618,4.806251,5.7984557,5.0203934,5.2367887,4.9679475,5.145136,5.1493587,3.7660348,4.1236773,4.4884734,5.7189174,4.540069,3.2214625,6.441076,5.945684,5.058303,4.915873,4.742217,7.45084,4.3370266,6.5379763,4.352314,4.4970694,3.6456509,5.6854444,5.4216228,5.2018213,5.3836293,4.0990148,4.198145,3.611692,5.1493793,5.9755397,4.2744045,5.8887544,3.5425458,5.88067,4.1765,5.097202,5.525764,5.003114,4.831763,4.6034894,4.078099,6.2292056,4.8982053,4.099785,4.868764,5.0441246,4.4844656,3.240971,4.376996,4.129997,4.201181,4.72488,4.7291985,4.9559417,4.2746725,4.2589316,4.416436,4.670577
18-MFCC.csv,8.445485,2.7596097,8.327204,4.4876795,3.9069397,4.7596245,5.924153,3.7547781,4.045745,4.6022463,5.9263883,5.0506144,5.0314226,4.7900662,4.739466,4.764994,3.9933677,4.171951,4.498437,6.0996256,5.017632,3.5620925,6.0994387,5.9205127,4.579306,4.49142,4.6230974,6.838169,4.3114657,6.5853925,4.3093867,4.6080413,3.9188395,5.910903,5.7498164,5.2669744,5.596013,3.6924348,4.489216,3.2176723,5.339448,5.9741216,3.5498981,6.1095386,3.9081116,6.1571665,4.8971677,5.154493,5.2030535,4.976654,4.8414297,4.9004865,3.9613755,5.899205,4.836465,4.0396066,4.835935,4.690213,4.736324,3.416958,4.1507597,3.9636276,4.977778,4.6983094,4.53582,4.8113394,4.2863727,4.504576,4.562116,4.726878
19-MFCC.csv,9.856996,1.2862401,7.5404024,4.6119366,4.524725,4.7154365,5.7732472,4.193925,3.4591312,5.08458,5.6909394,5.4733396,5.5900917,5.2551637,4.9693713,4.6164584,4.2941527,3.5416124,4.913116,5.5194583,5.175616,3.9863248,6.4048634,6.4564075,5.276022,5.091839,3.695149,7.0805373,4.218848,5.9610977,4.774285,4.406308,4.2849364,6.233009,5.209864,5.3899193,5.221166,4.0794177,4.2396374,3.7877994,5.127509,5.337134,4.0639973,6.3537097,3.8646855,6.034119,3.6728785,4.6772842,6.509246,5.4567833,4.9678345,4.4229746,3.8123453,5.6555595,4.363908,4.6750946,4.9329925,4.2753606,5.0901794,3.3223202,4.5622463,4.6139364,4.4405236,5.16036,5.1716466,4.6591115,4.9047246,4.8588495,4.768744,4.9012103
20-MFCC.csv,9.920805,1.2704861,7.545016,4.70999,4.310266,4.617,5.770456,4.2539234,3.6238089,5.1371784,5.4435616,5.532446,5.653679,5.489871,5.068827,4.749877,4.195616,3.6439126,4.821016,5.290162,4.9228578,3.78748,6.533699,6.2486153,5.4530654,5.1960154,4.036956,7.448534,4.152715,6.213489,4.6404166,4.2858653,4.0058475,6.0449257,5.2144766,5.429903,5.1484694,4.2122045,4.3083725,3.9079316,5.041452,5.2001524,4.2866836,6.186617,3.6819258,5.8164477,3.3280442,4.74218,6.407182,5.3975153,4.934691,4.2405896,3.7271974,5.988674,4.4658,4.5425,4.9908495,4.5978136,4.8827043,3.2192945,4.7445827,4.3314486,4.5781384,5.0817275,5.205885,4.696321,4.88792,4.6842694,4.564203,4.8626156
21-MFCC.csv,9.650467,1.4649739,7.642169,4.3849144,4.2974515,4.640016,5.855982,3.956145,3.5433304,5.137798,5.8974504,5.422883,5.4322047,5.159532,5.1492624,4.7529926,4.151004,3.7675285,4.8887563,5.825091,5.2257524,3.704873,6.209965,6.4296675,5.2946796,5.002882,4.075436,7.217755,4.336299,6.2817135,4.6531963,4.5269723,3.914909,6.0327625,5.206528,5.1976666,5.380148,4.2130485,4.381087,3.7140923,5.2345552,5.588506,3.9495711,6.125036,3.9474273,6.1333404,3.7410839,4.942789,6.2288632,5.4907455,4.7762785,4.638738,3.7404773,5.7433324,4.6694956,4.548622,4.8412237,4.429293,5.057712,3.4688272,4.3920054,4.3752184,4.6424837,4.960044,4.8338866,4.8055573,4.5797143,4.6973443,4.8039184,4.942077
22-MFCC.csv,9.889443,1.4799862,7.647806,4.4612503,4.4414268,4.6390247,5.874909,4.0200224,3.4674513,5.0329456,5.938879,5.4053597,5.467354,5.218298,5.066375,4.708999,4.1866055,3.6988392,4.883893,5.779133,5.286741,3.8161998,6.273426,6.483475,5.209779,4.9324994,3.8759007,7.1214466,4.317017,6.224955,4.653168,4.4748735,4.0470667,6.0834737,5.215765,5.2209496,5.362341,4.1946645,4.3880124,3.7613125,5.2594495,5.5148735,3.8712144,6.195335,3.9489005,6.143602,3.6788108,4.912263,6.3555036,5.4870434,4.797436,4.633957,3.7628822,5.6899137,4.559463,4.5905595,4.893066,4.3100476,5.088908,3.440976,4.4493294,4.4013596,4.5932345,4.9674897,4.9506164,4.763538,4.683699,4.732705,4.780585,4.920085
23-MFCC.csv,9.032234,1.6145914,7.664916,4.4627376,4.339664,4.795032,5.7493186,4.012374,3.4951506,5.0784364,5.8955,5.455332,5.4245596,5.0848794,5.053477,4.5939918,4.314696,3.6476533,4.988424,5.7586713,5.2185154,3.8879294,6.07545,6.426418,5.0924897,4.9600663,3.9695609,6.8818083,4.2457924,6.0528703,4.8109174,4.5741086,4.186371,6.2630663,5.2276325,5.3519692,5.3015575,3.9541526,4.4153056,3.5662396,5.246049,5.5298843,3.8612313,6.319184,4.181728,6.2300544,4.2315273,4.727686,6.0342927,5.5385203,5.0031853,4.5639033,3.8212519,5.5541134,4.503786,4.5926814,4.804946,4.31914,5.178887,3.4074795,4.210331,4.55751,4.673455,5.1352596,4.800191,4.6608105,4.6802044,4.90546,5.001903,4.961509
24-MFCC.csv,9.59733,1.136746,7.4185796,4.4071608,4.4524684,4.745101,5.7419176,4.21148,3.3545306,5.3777876,5.588678,5.720796,5.653196,5.355335,5.141889,4.5472884,4.4174953,3.458989,5.0842485,5.445613,5.307667,3.9939969,6.2866373,6.5058017,5.497329,5.244713,3.7711265,7.2167964,4.1809793,5.9559956,4.9122143,4.414611,4.135985,6.3061557,5.0888696,5.3825865,5.1794786,4.203548,4.361646,3.8587437,5.114903,5.1931896,4.156789,6.3098097,4.0274363,6.0543375,3.5015883,4.6176696,6.569012,5.6768727,4.9727287,4.299032,3.635975,5.604865,4.3887887,4.767604,4.884435,4.2866545,5.2256365,3.3429024,4.5473013,4.630919,4.7910323,5.2654696,5.091005,4.612128,4.937415,4.971044,4.945306,5.023155
25-MFCC.csv,9.461175,1.4138101,7.58832,4.6054883,4.3439465,4.682855,5.772122,4.1914434,3.4687798,5.0590425,5.740241,5.4880743,5.535288,5.1967525,5.007917,4.632231,4.3081455,3.5252163,4.913626,5.486869,5.208903,3.9658988,6.3630133,6.3892174,5.183,5.0485597,3.784173,7.0634413,4.1845875,6.0207524,4.8183584,4.390761,4.2266974,6.2792325,5.2612453,5.380815,5.2546306,4.0261526,4.2811,3.7823968,5.2167907,5.3709903,4.033808,6.294577,3.9534214,6.0466213,3.9296265,4.703785,6.3598976,5.5078106,5.008526,4.36775,3.8187487,5.629221,4.3732915,4.6484275,4.9419985,4.289979,5.1166916,3.2572663,4.495582,4.5645967,4.460428,5.158997,5.1001678,4.6445847,4.885162,4.870649,4.822193,4.9023337
26-MFCC.csv,8.348578,2.7424443,8.254557,4.4721656,4.019633,4.7255297,5.8816276,3.7703414,3.9734044,4.525535,6.003171,5.0108595,5.11735,4.90937,4.748455,4.721453,4.027058,4.1796026,4.544619,6.062419,5.0528555,3.6112678,6.103519,5.953653,4.5029397,4.4555697,4.514651,6.708683,4.3082623,6.581951,4.29925,4.614901,3.9970255,5.9274,5.625348,5.2852683,5.516154,3.766259,4.5951858,3.2566516,5.3070974,5.961767,3.4454231,6.145962,3.962601,6.159613,4.836543,5.1520486,5.164583,5.0446687,4.854295,4.9289327,3.9721708,5.837269,4.7551274,4.088288,4.831213,4.5813723,4.776944,3.4076216,4.1305757,4.0181913,4.8613076,4.6623707,4.549023,4.812175,4.3069954,4.534783,4.5804358,4.7202826
27-MFCC.csv,8.845498,1.8989826,7.9797554,4.6677957,3.8114247,4.5570407,5.7977524,3.8628407,4.1312037,4.8301024,5.784595,5.0442095,5.2666426,4.979345,4.987363,4.999111,3.8483982,4.174525,4.4662867,5.846976,4.777717,3.357524,6.407896,5.971307,5.1152983,4.947806,4.7213006,7.2959633,4.3422565,6.6373644,4.314249,4.530759,3.7549613,5.7037673,5.541273,5.203314,5.4422007,3.9945219,4.2064476,3.4663372,5.15517,5.897729,3.996431,5.981962,3.5569317,5.8718033,4.2116156,5.155489,5.607739,4.9743,4.7529936,4.699407,3.9871566,6.1498322,4.8908367,4.130839,4.8809495,4.892129,4.613109,3.361602,4.3775196,4.0148134,4.2999787,4.6870527,4.771637,5.002912,4.3253994,4.3034515,4.3340406,4.6948338
28-MFCC.csv,8.554709,2.5328496,8.147738,4.5472407,3.9840145,4.6847525,5.8850126,3.833673,3.9464717,4.656177,5.9118614,5.102952,5.1918454,4.9481807,4.86323,4.816854,3.9916234,4.0893173,4.56575,5.961985,4.9916377,3.5689578,6.197425,6.0063787,4.7036257,4.6229577,4.514299,6.9097195,4.3065667,6.550231,4.351902,4.560838,3.9158452,5.903265,5.5857024,5.269492,5.4989133,3.8343441,4.471463,3.3629134,5.25119,5.885831,3.6608663,6.0954266,3.8499157,6.0893435,4.6252947,5.120533,5.3797297,5.093735,4.8300185,4.793535,3.9302373,5.926044,4.7857833,4.1635027,4.8593307,4.6715755,4.7672176,3.3753185,4.221004,4.0588737,4.794103,4.7367544,4.654018,4.8382077,4.3680186,4.489392,4.559425,4.7404385
29-MFCC.csv,8.2915,2.6980157,8.286815,4.5075774,3.8517845,4.718191,5.8543563,3.7623365,4.082169,4.6059084,5.892924,5.0095477,5.0443974,4.8169026,4.753626,4.759314,4.0028133,4.17427,4.4809775,6.0174923,4.955924,3.5419838,6.109198,5.905684,4.581208,4.516566,4.6090064,6.856799,4.2934484,6.517354,4.3442507,4.621769,3.939053,5.945532,5.6684732,5.264956,5.5517955,3.7248127,4.497093,3.2204242,5.3223433,5.993546,3.6129117,6.140882,3.951632,6.1278324,4.916168,5.097499,5.1391907,4.9604635,4.893838,4.872217,4.045582,5.866375,4.813244,4.0155725,4.84325,4.686453,4.721507,3.3680556,4.135732,4.042984,4.7985744,4.7105823,4.5388584,4.814893,4.2683,4.526146,4.583371,4.7035527
30-MFCC.csv,9.70474,1.4718734,7.611223,4.5978284,4.3368344,4.6492677,5.806875,4.1582227,3.552437,5.018316,5.6999702,5.426493,5.5200276,5.2153115,4.988082,4.691135,4.225274,3.6256065,4.8374166,5.5146036,5.1567807,3.874481,6.429986,6.3248925,5.208006,5.0260887,3.8705266,7.1683154,4.211775,6.115542,4.699767,4.376275,4.1388264,6.1552815,5.2906957,5.3579674,5.2680116,4.0853004,4.2852087,3.7942548,5.15898,5.416607,4.0588636,6.238086,3.8269038,5.9967046,3.752387,4.777427,6.3594327,5.4125915,4.9411855,4.4165072,3.815867,5.7448015,4.434809,4.5727134,4.9439716,4.3835917,5.012693,3.2721806,4.5731583,4.4638605,4.479952,5.070033,5.1029005,4.6885333,4.825996,4.7637777,4.7070975,4.861657
31-MFCC.csv,9.17645,1.9124359,7.832752,4.709612,3.9444418,4.527088,5.81191,3.9555306,3.996855,4.858382,5.69198,5.1630635,5.330142,5.12047,5.060253,4.996523,3.9046695,4.0225286,4.5671163,5.639524,4.6642623,3.4114852,6.4300313,6.0009675,5.138577,4.943695,4.5788617,7.4082747,4.275774,6.5057983,4.3895006,4.440324,3.7625618,5.7862134,5.4249697,5.289109,5.340706,4.081644,4.2785015,3.6461306,5.1329412,5.7328176,4.1858215,5.983267,3.6129487,5.874613,3.9452753,5.022775,5.70979,5.09215,4.851693,4.537582,3.949665,6.168689,4.7823815,4.195799,4.909202,4.9051538,4.599101,3.256433,4.468787,4.113032,4.4715414,4.800191,4.837901,4.872847,4.446168,4.386962,4.442173,4.724502
32-MFCC.csv,9.517738,0.98469275,7.345582,4.2737017,4.5412254,4.8162103,5.7269754,4.2281747,3.196737,5.510417,5.636719,5.83426,5.6841836,5.3380313,5.181453,4.4409494,4.5419326,3.339444,5.2406373,5.4699726,5.462054,4.115,6.171928,6.634425,5.5398817,5.2836857,3.6275678,7.1513658,4.17305,5.824109,5.0584,4.4530883,4.2127886,6.4457746,5.011618,5.3990016,5.163963,4.1945205,4.3784432,3.8669252,5.1462765,5.144517,4.1192594,6.3651905,4.193649,6.1617556,3.5600195,4.5289106,6.6733117,5.8385997,5.012466,4.293237,3.5700672,5.4353037,4.3224535,4.9003325,4.835664,4.136028,5.3843064,3.3899145,4.4816504,4.771478,4.8719544,5.3817654,5.060057,4.5484395,5.0032587,5.129389,5.1334457,5.113261
33-MFCC.csv,9.626973,0.89074886,7.340232,4.22017,4.633682,4.844446,5.738846,4.1941757,3.111908,5.543616,5.750726,5.8299413,5.6920524,5.3271723,5.199867,4.414677,4.5583267,3.320927,5.3019876,5.575169,5.519832,4.148373,6.0914836,6.7555804,5.561418,5.275621,3.5432062,7.1064305,4.215308,5.783778,5.087829,4.5064588,4.2556844,6.4666014,4.943816,5.36876,5.1790004,4.214686,4.371913,3.8495488,5.173292,5.179846,4.0476384,6.396719,4.270518,6.2502413,3.5870075,4.5268636,6.721134,5.895982,4.980107,4.3877044,3.5585115,5.3578687,4.3292136,4.9630437,4.803388,4.0429997,5.44912,3.4738364,4.4190226,4.8297515,4.8277125,5.3936143,5.026157,4.5600376,4.9850903,5.1718354,5.201769,5.155809
34-MFCC.csv,9.958295,1.3719437,7.6151104,4.524263,4.3182883,4.5977197,5.854975,4.042308,3.5663474,5.1518884,5.7732406,5.4624557,5.528717,5.3735867,5.1801844,4.805822,4.1157,3.7654362,4.875852,5.659662,5.0436125,3.663062,6.3103867,6.392935,5.423591,5.0720253,4.131781,7.4124594,4.2924833,6.34826,4.5928144,4.437629,3.8504608,5.9520707,5.1568584,5.2558804,5.2905946,4.3048477,4.3964143,3.8307025,5.1835766,5.4434533,4.0853863,6.081018,3.8272636,6.02315,3.425633,4.9215217,6.28311,5.471525,4.7761126,4.534605,3.6949158,5.921971,4.659161,4.5301933,4.88906,4.5481133,4.941257,3.4184313,4.5299263,4.2795243,4.619265,4.9531627,4.9352245,4.796022,4.6461163,4.6338453,4.684628,4.9283347
35-MFCC.csv,9.082508,1.8791,7.828626,4.7130046,3.8690834,4.494094,5.79376,3.9237761,4.0366874,4.867459,5.738726,5.1167617,5.321033,5.066229,5.0978265,5.045595,3.8598201,4.056123,4.5442533,5.6828337,4.6687346,3.3525355,6.4453998,6.010298,5.150119,4.9743075,4.6207786,7.4149504,4.3094544,6.521818,4.386742,4.4686604,3.7334569,5.7465243,5.4147916,5.241626,5.358874,4.0968366,4.226823,3.6305373,5.1320057,5.817357,4.196586,5.9619317,3.5748434,5.8666778,4.013603,5.0587177,5.7012353,5.072313,4.8227367,4.5654635,3.9861035,6.1722856,4.8246374,4.1901655,4.893677,4.928459,4.594315,3.2721896,4.4404135,4.128682,4.3100886,4.771946,4.820084,4.9287596,4.392043,4.3401337,4.421481,4.712303
36-MFCC.csv,9.409563,1.6082841,7.564425,4.3849206,4.1813946,4.682015,5.7911873,4.0462847,3.543601,5.157557,5.784578,5.5093336,5.4574947,5.111848,5.108707,4.6762176,4.253228,3.6665096,4.937089,5.643329,5.3241525,3.7784152,6.2710595,6.364237,5.3060737,5.066083,3.998381,7.1509666,4.2425437,6.1208477,4.750361,4.472314,3.9781682,6.1457644,5.2341704,5.2735972,5.292355,4.1618395,4.4170103,3.7346654,5.1342764,5.5177193,4.034576,6.2042937,3.9972203,6.116896,3.7980587,4.7771063,6.2748337,5.5109963,4.913991,4.4731936,3.7553976,5.667311,4.5421915,4.5617256,4.834808,4.4151797,5.118655,3.3471055,4.419812,4.470231,4.6939664,5.082656,4.895784,4.689237,4.6928797,4.792456,4.881996,4.926443
37-MFCC.csv,9.757332,1.4159372,7.572879,4.446212,4.2436647,4.63691,5.814348,4.0576625,3.5560968,5.186389,5.735363,5.4982643,5.509205,5.235656,5.13816,4.731208,4.191375,3.7046044,4.8947883,5.631266,5.203777,3.7354248,6.316291,6.3828425,5.404195,5.1058116,4.036504,7.305997,4.2684665,6.21389,4.683868,4.4501047,3.9253707,6.058933,5.1929035,5.258699,5.292319,4.2453375,4.3788524,3.7894359,5.1442747,5.459459,4.082375,6.159636,3.8813317,6.0389824,3.5742702,4.843268,6.3442535,5.4880676,4.8350854,4.4833813,3.7221,5.786147,4.5949593,4.5620327,4.875537,4.4675174,5.041026,3.3825684,4.5114675,4.3940024,4.6247444,5.027428,4.9525647,4.7551723,4.687524,4.7195787,4.7637577,4.927523
38-MFCC.csv,9.782734,0.62156665,7.3024135,4.4131823,4.7312303,4.6994905,5.7633996,4.27157,3.0614424,5.5244184,5.7283344,5.8342495,5.7799563,5.5066824,5.250758,4.5040765,4.5008116,3.256106,5.20456,5.4754,5.4207115,4.17359,6.238401,6.830813,5.6569858,5.353073,3.4238775,7.1878347,4.2338233,5.862347,5.076431,4.414359,4.2747583,6.444804,4.9070926,5.30292,5.207848,4.3263664,4.2638345,4.000978,5.2830596,5.02827,4.1283417,6.372716,4.1551332,6.102773,3.3376274,4.622788,6.89432,5.9048853,4.897516,4.3048944,3.574369,5.4316115,4.3292527,5.0231004,4.9614625,4.000083,5.434475,3.4265816,4.54185,4.822048,4.684032,5.3393073,5.226922,4.652617,5.066268,5.1006827,5.036055,5.132231
39-MFCC.csv,9.853431,0.79440546,7.3896356,4.415139,4.7224803,4.7394214,5.784343,4.2238703,3.1522408,5.3892727,5.764741,5.7209234,5.6983933,5.4119887,5.1634064,4.5161376,4.454394,3.3479645,5.156444,5.5467806,5.361552,4.1321926,6.2215905,6.7300434,5.4843483,5.2240667,3.519957,7.134178,4.2362337,5.904554,4.9910154,4.437907,4.2863784,6.39405,5.0048184,5.348524,5.227077,4.210718,4.272337,3.9073656,5.2623453,5.1483107,4.049711,6.350448,4.118304,6.138972,3.5044749,4.6480923,6.74118,5.8011875,4.9241686,4.3865027,3.6239922,5.472111,4.339663,4.9290824,4.9177766,4.0618477,5.3463016,3.428953,4.507693,4.7481985,4.654296,5.28911,5.1490536,4.637935,5.0019364,5.054807,5.0105996,5.0872145
40-MFCC.csv,9.2007,1.4365644,7.521561,4.3647017,4.3629465,4.8035955,5.7343116,4.088682,3.4053285,5.244632,5.7913866,5.594235,5.5071573,5.1307964,5.1001782,4.5403457,4.3984427,3.5391593,5.087553,5.6380363,5.3420963,3.9512284,6.130977,6.475723,5.2736835,5.0922546,3.8548605,6.9952474,4.2121906,5.9436984,4.9053826,4.525854,4.1741424,6.323216,5.159106,5.3685255,5.2379704,4.049794,4.40491,3.6821237,5.168378,5.420739,3.9869502,6.3279676,4.175189,6.20975,3.980411,4.6325426,6.2836165,5.6387935,5.022005,4.4511776,3.7350862,5.5076632,4.429648,4.692002,4.7951603,4.2728477,5.2492123,3.3833528,4.3171997,4.647896,4.7426205,5.2350483,4.8850555,4.6040273,4.7928996,4.9844823,5.06393,5.0079927
41-MFCC.csv,9.923195,0.7340454,7.359124,4.3646793,4.692395,4.7128215,5.804856,4.2104506,3.1269195,5.4312315,5.7881546,5.7480216,5.693832,5.4121237,5.2145767,4.5360327,4.4468746,3.3443797,5.17949,5.560976,5.394029,4.104934,6.21022,6.742993,5.5282426,5.239263,3.537122,7.1974473,4.247166,5.938767,5.000347,4.434466,4.2196956,6.3804283,4.9890995,5.320282,5.2442775,4.2618003,4.284205,3.9465435,5.2844305,5.157229,4.06923,6.298433,4.125877,6.147796,3.429508,4.679999,6.774891,5.8466425,4.894908,4.3860445,3.58802,5.474325,4.36818,4.943432,4.909058,4.064284,5.3616242,3.4388766,4.516452,4.7324796,4.6704006,5.2783,5.12154,4.6487937,4.9832654,5.0475554,5.032946,5.10775
42-MFCC.csv,9.662623,1.0361503,7.408781,4.449294,4.5135427,4.7714815,5.7317257,4.229373,3.2077444,5.3728814,5.7673054,5.7394443,5.6797915,5.341289,5.155021,4.499714,4.4748387,3.3479078,5.1735253,5.4946313,5.4009395,4.0948057,6.20445,6.687921,5.489661,5.24018,3.5694869,7.07746,4.1924806,5.839214,5.015718,4.4476957,4.261667,6.411422,5.0110188,5.3621817,5.1763186,4.1856847,4.3532047,3.8561223,5.194588,5.183814,4.0578885,6.401991,4.175916,6.169502,3.649479,4.5541515,6.6572413,5.7817936,4.994833,4.3403893,3.659292,5.451536,4.3315134,4.8771205,4.8816643,4.1123605,5.3620543,3.3864744,4.447172,4.7468953,4.610672,5.3319983,5.1043954,4.5902276,4.9833326,5.069122,5.0605583,5.069309
43-MFCC.csv,9.953886,0.82476836,7.4192996,4.3606505,4.642599,4.6958356,5.82789,4.1573834,3.1834433,5.387102,5.825505,5.690184,5.6551213,5.3995376,5.2156277,4.579662,4.3861933,3.4305847,5.1342335,5.628552,5.3617983,4.0254474,6.1944156,6.7062125,5.5032334,5.1886396,3.6381896,7.23614,4.2736573,6.032881,4.922555,4.4530706,4.145966,6.299026,5.0087895,5.2893867,5.27379,4.27999,4.3142257,3.9157655,5.2862554,5.2272334,4.027963,6.254154,4.1016626,6.1525307,3.4431934,4.7497416,6.686118,5.797894,4.846517,4.4553213,3.594799,5.535383,4.438058,4.879383,4.8973656,4.124461,5.30585,3.4680312,4.499272,4.6396713,4.680415,5.203668,5.061782,4.689089,4.901702,4.976117,4.9851055,5.089191
44-MFCC.csv,9.790683,1.2707813,7.51264,4.713083,4.3171926,4.678367,5.7039423,4.325498,3.597827,5.21554,5.32556,5.6371026,5.7141585,5.5261116,5.0435658,4.6546965,4.3000765,3.558143,4.8675036,5.1802692,4.9791055,3.8848598,6.5339146,6.268263,5.502296,5.272637,3.9634557,7.3906875,4.0945444,6.085549,4.7297816,4.2736845,4.087332,6.1514773,5.1853848,5.4812026,5.0836678,4.185216,4.3375993,3.8933146,4.984508,5.07136,4.3151684,6.299509,3.7426205,5.7934456,3.3338008,4.6136556,6.4671397,5.433739,5.0094247,4.133493,3.710924,5.91703,4.383528,4.588302,5.0032263,4.5550303,4.957935,3.182885,4.760657,4.4084473,4.667455,5.188586,5.2750015,4.6336517,4.9901233,4.7840095,4.616145,4.881899
45-MFCC.csv,9.06857,2.0043676,7.9315376,4.683879,3.8739452,4.5178103,5.8183618,3.9092915,4.047087,4.854062,5.725366,5.1110234,5.293243,5.0859685,5.0592046,5.0140524,3.8669963,4.088818,4.529638,5.721475,4.670431,3.3640985,6.397166,5.984187,5.090845,4.909339,4.657014,7.410526,4.3056874,6.5732765,4.357882,4.4773355,3.7214699,5.74841,5.442769,5.2512226,5.384742,4.072737,4.2847576,3.5898447,5.169507,5.8172135,4.124595,5.960022,3.5992107,5.8829575,4.098039,5.0878944,5.611175,5.056848,4.808092,4.6067863,3.9600174,6.1796556,4.8434777,4.157696,4.897034,4.9216766,4.5763335,3.296271,4.4293194,4.06612,4.4164653,4.744752,4.7850375,4.9201994,4.374538,4.3481607,4.412188,4.7197433
46-MFCC.csv,8.741536,2.5801764,8.2782135,4.502048,3.9133878,4.7617683,5.954654,3.8035512,4.0010853,4.7175536,5.8530955,5.143367,5.061238,4.800984,4.7857738,4.791911,3.9977465,4.087003,4.525779,6.0528216,5.010068,3.5757291,6.1394086,5.968983,4.7305155,4.5927196,4.588159,6.9827504,4.3044286,6.5474234,4.361356,4.568502,3.8701746,5.924552,5.750589,5.2577686,5.60876,3.7224708,4.403838,3.2810595,5.329374,5.8947496,3.6824749,6.0772495,3.8522694,6.1357484,4.7318835,5.122477,5.4059124,5.0182886,4.821853,4.8214107,3.9043715,5.9348083,4.84929,4.0984907,4.8589873,4.7149453,4.74239,3.4149399,4.218614,3.9792066,5.015724,4.767854,4.6095033,4.8019967,4.352388,4.5104017,4.5652742,4.7609577
47-MFCC.csv,9.800509,1.2212069,7.438442,4.535011,4.3057594,4.6474066,5.792239,4.255972,3.4078078,5.192025,5.615826,5.5969453,5.5979915,5.2416134,5.076199,4.6381645,4.331814,3.457125,4.988865,5.354751,5.2418933,3.9618728,6.441378,6.3720517,5.370034,5.164656,3.734121,7.2979712,4.1544743,5.987263,4.861482,4.3162303,4.1374393,6.2785077,5.2206664,5.4106,5.2025633,4.1502957,4.2681494,3.9421046,5.1592846,5.28708,4.2089577,6.219945,3.8791113,5.9945846,3.5750365,4.6662607,6.580065,5.5933304,5.006042,4.252754,3.7198026,5.6616488,4.3385887,4.709253,4.932545,4.3052797,5.119464,3.2157733,4.6598735,4.5903335,4.448468,5.210203,5.157366,4.6020155,4.9580956,4.8960056,4.8408084,4.937159
48-MFCC.csv,9.680993,1.2893087,7.4814672,4.323864,4.2692122,4.6429896,5.8279314,4.0441475,3.393235,5.3050127,5.852252,5.607532,5.517129,5.2168646,5.2422533,4.6879597,4.269078,3.6011841,5.0377936,5.6842613,5.363672,3.7920032,6.205117,6.5191693,5.468395,5.139651,3.9264083,7.276572,4.2830133,6.153022,4.8121343,4.48037,3.9140985,6.154216,5.111207,5.2160597,5.3115153,4.3026433,4.41741,3.8420029,5.2269106,5.442266,4.0541058,6.147712,4.050645,6.150349,3.5619214,4.823608,6.4430485,5.673825,4.82988,4.488588,3.6506119,5.64042,4.582683,4.680647,4.8370643,4.3377213,5.201114,3.4270616,4.434604,4.4928823,4.6837964,5.093707,4.887527,4.725215,4.7033033,4.8274207,4.9464684,5.016851
